airport_code,lat,lng
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,32.929000,51.561000
N/A,0.000000,0.000000
N/A,32.567000,51.691000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,32.751000,51.862000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,32.621000,51.697000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,34.868000,48.552000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,34.140000,49.848000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,35.703000,51.475000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,35.645000,51.381000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.241000,50.047000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,35.591000,53.495000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.727000,57.670000
N/A,29.084000,58.450000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,27.158000,56.172000
N/A,26.755000,55.902000
N/A,30.298000,56.052000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,29.551000,55.672000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.501000,61.065000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.424000,55.106000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,37.493000,57.301000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,33.668000,56.892000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,37.628000,56.173000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,37.383000,55.452000
N/A,36.909000,54.402000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,34.169000,51.318000
N/A,36.663000,51.465000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.644000,53.188000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.721000,54.441000
N/A,0.000000,0.000000
N/A,28.892000,53.723000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.586000,53.579000
N/A,0.000000,0.000000
N/A,27.674000,54.381000
N/A,0.000000,0.000000
N/A,29.754000,52.694000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,27.371000,53.189000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,38.326000,48.424000
N/A,37.349000,46.126000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,39.604000,47.881000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.774000,48.360000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,31.097000,61.544000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,27.236000,60.720000
N/A,25.653000,57.799000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,31.865000,35.219000
N/A,34.589000,36.011000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,24.074000,52.463000
N/A,24.187000,52.614000
N/A,24.262000,55.609000
N/A,24.248000,54.547000
N/A,0.000000,0.000000
N/A,24.780000,52.560000
N/A,25.146000,52.874000
N/A,24.861000,53.078000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,23.067000,57.650000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,32.972000,70.525000
N/A,0.000000,0.000000
N/A,29.347000,71.711000
N/A,35.886000,71.801000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.875000,64.404000
N/A,0.000000,0.000000
N/A,29.961000,70.486000
N/A,31.909000,70.896000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.284000,68.449000
N/A,25.068000,61.805000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,27.793000,66.643000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,28.594000,65.425000
N/A,31.495000,74.346000
N/A,0.000000,0.000000
N/A,33.050000,73.638000
N/A,32.563000,71.571000
N/A,25.683000,69.073000
N/A,33.013000,70.064000
N/A,24.893000,66.939000
N/A,29.538000,66.022000
N/A,30.741000,73.357000
N/A,33.902000,70.071000
N/A,0.000000,0.000000
N/A,33.561000,73.032000
N/A,30.758000,72.282000
N/A,34.081000,71.972000
N/A,0.000000,0.000000
N/A,35.335000,75.536000
N/A,0.000000,0.000000
N/A,32.049000,72.665000
N/A,31.889000,72.309000
N/A,33.986000,72.611000
N/A,0.000000,0.000000
N/A,32.305000,69.569000
N/A,0.000000,0.000000
N/A,37.024000,41.194000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,59.362000,-155.257000
N/A,64.301000,-149.120000
N/A,0.000000,0.000000
N/A,61.780000,-166.039000
N/A,0.000000,0.000000
N/A,61.266000,-149.653000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,59.450000,-146.309000
N/A,0.000000,0.000000
N/A,56.578000,-169.661000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,13.500000,144.833000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,21.483000,-158.039000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,9.397000,167.471000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,24.855000,121.237000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,25.056000,121.243000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,24.264000,120.621000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,24.818000,120.939000
N/A,22.793000,121.182000
N/A,22.705000,120.281000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,22.700000,120.482000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.181000,140.415000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,24.289000,153.979000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,34.591000,133.933000
N/A,0.000000,0.000000
N/A,42.890000,143.158000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,33.883000,130.653000
N/A,32.084000,131.452000
N/A,0.000000,0.000000
N/A,31.367000,130.845000
N/A,33.685000,131.041000
N/A,27.425000,128.701000
N/A,36.143000,136.224000
N/A,35.394000,136.869000
N/A,34.750000,137.703000
N/A,34.813000,138.298000
N/A,0.000000,0.000000
N/A,34.034000,131.549000
N/A,34.144000,132.236000
N/A,34.596000,135.603000
N/A,34.045000,131.052000
N/A,0.000000,0.000000
N/A,40.556000,141.466000
N/A,0.000000,0.000000
N/A,38.405000,141.219000
N/A,0.000000,0.000000
N/A,38.812000,139.787000
N/A,35.454000,139.450000
N/A,0.000000,0.000000
N/A,34.987000,139.829000
N/A,35.672000,139.528000
N/A,0.000000,0.000000
N/A,35.841000,139.410000
N/A,35.398000,139.910000
N/A,35.799000,140.011000
N/A,35.514000,139.394000
N/A,0.000000,0.000000
N/A,34.759000,126.380000
N/A,35.878000,127.119000
N/A,37.884000,127.718000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,37.438000,127.960000
N/A,38.061000,128.669000
N/A,35.141000,128.696000
N/A,0.000000,0.000000
N/A,35.171000,129.129000
N/A,35.088000,128.070000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,36.961000,127.033000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,37.239000,127.007000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,35.856000,129.211000
N/A,0.000000,0.000000
N/A,36.716000,127.499000
N/A,26.729000,127.762000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,26.274000,127.756000
N/A,6.106000,125.236000
N/A,0.000000,0.000000
N/A,6.058000,125.096000
N/A,9.758000,125.481000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,14.129000,122.980000
N/A,0.000000,0.000000
N/A,14.986000,120.493000
N/A,16.035000,120.241000
N/A,12.361000,121.046000
N/A,15.326000,119.969000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,13.955000,121.125000
N/A,13.208000,120.605000
N/A,13.585000,123.271000
N/A,20.452000,121.980000
N/A,14.293000,122.646000
N/A,17.554000,120.357000
N/A,0.000000,0.000000
N/A,16.596000,120.303000
N/A,17.638000,121.731000
N/A,0.000000,0.000000
N/A,13.578000,124.206000
N/A,13.361000,121.825000
N/A,0.000000,0.000000
N/A,16.930000,121.753000
N/A,16.619000,121.252000
N/A,12.072000,124.545000
N/A,0.000000,0.000000
N/A,12.502000,124.636000
N/A,11.036000,125.743000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,11.056000,124.566000
N/A,11.598000,122.753000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-35.348000,-57.294000
N/A,-34.546000,-60.931000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-31.007000,-64.532000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-30.345000,-66.294000
N/A,0.000000,0.000000
N/A,-34.501000,-58.604000
N/A,-34.453000,-58.589000
N/A,0.000000,0.000000
N/A,-34.561000,-58.789000
N/A,-34.676000,-58.642000
N/A,-34.610000,-58.613000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-34.731000,-58.599000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-37.444000,-70.222000
N/A,-39.001000,-67.620000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-32.866000,-68.872000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-28.038000,-67.580000
N/A,0.000000,0.000000
N/A,-29.224000,-67.439000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-34.135000,-63.362000
N/A,-32.684000,-62.158000
N/A,-33.730000,-65.387000
N/A,0.000000,0.000000
N/A,-30.272000,-57.640000
N/A,0.000000,0.000000
N/A,-26.756000,-60.493000
N/A,-22.162000,-65.570000
N/A,0.000000,0.000000
N/A,-22.620000,-63.794000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-29.106000,-59.219000
N/A,0.000000,0.000000
N/A,-24.721000,-60.549000
N/A,-29.223000,-58.088000
N/A,-27.518000,-55.124000
N/A,-29.210000,-59.691000
N/A,-29.771000,-57.979000
N/A,0.000000,0.000000
N/A,-46.538000,-68.966000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-64.238000,-56.631000
N/A,0.000000,0.000000
N/A,-37.446000,-61.889000
N/A,-36.320000,-57.722000
N/A,0.000000,0.000000
N/A,-36.891000,-60.216000
N/A,-35.696000,-63.758000
N/A,-38.387000,-60.329000
N/A,-36.187000,-61.076000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-36.542000,-56.722000
N/A,-38.489000,-58.816000
N/A,-35.846000,-61.858000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-38.939000,-69.264000
N/A,-22.875000,-43.384000
N/A,2.077000,-50.862000
N/A,-22.638000,-50.456000
N/A,-22.526000,-52.972000
N/A,-21.267000,-43.761000
N/A,-15.861000,-52.389000
N/A,-9.334000,-54.965000
N/A,0.000000,0.000000
N/A,-28.726000,-49.425000
N/A,-29.946000,-51.144000
N/A,-6.233000,-57.777000
N/A,0.000000,0.000000
N/A,-22.813000,-42.093000
N/A,0.000000,0.000000
N/A,-20.278000,-49.187000
N/A,-20.703000,-46.335000
N/A,0.000000,0.000000
N/A,-10.786000,-65.285000
N/A,0.000000,0.000000
N/A,-25.184000,-50.144000
N/A,-22.791000,-45.205000
N/A,-3.127000,-58.481000
N/A,-4.242000,-56.001000
N/A,-18.444000,-49.213000
N/A,-1.414000,-48.461000
N/A,0.000000,0.000000
N/A,-27.782000,-50.281000
N/A,-19.661000,-43.896000
N/A,-0.890000,-52.602000
N/A,-22.197000,-49.926000
N/A,-3.146000,-59.986000
N/A,0.000000,0.000000
N/A,-5.202000,-37.364000
N/A,-23.509000,-46.638000
N/A,-5.811000,-61.279000
N/A,3.855000,-51.797000
N/A,-2.894000,-41.732000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-14.862000,-40.863000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-1.489000,-56.397000
N/A,-8.155000,-70.783000
N/A,-24.317000,-50.651000
N/A,2.223000,-55.946000
N/A,-0.148000,-66.986000
N/A,-20.777000,-51.565000
N/A,0.607000,-69.186000
N/A,-33.562000,-70.688000
N/A,-36.583000,-72.032000
N/A,-53.254000,-70.319000
N/A,0.000000,0.000000
N/A,-54.931000,-67.626000
N/A,-34.967000,-71.217000
N/A,-28.598000,-70.759000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-34.174000,-70.776000
N/A,-62.191000,-58.987000
N/A,-33.657000,-71.616000
N/A,0.000000,0.000000
N/A,-42.491000,-73.774000
N/A,-33.456000,-70.547000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-1.706000,-79.379000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-3.423000,-78.573000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.338000,-78.136000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-1.704000,-79.552000
N/A,-1.501000,-79.481000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-0.907000,-78.616000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-4.380000,-79.941000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-2.067000,-76.975000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-2.851000,-79.804000
N/A,-1.740000,-79.622000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.073000,-80.052000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-1.654000,-78.656000
N/A,0.000000,0.000000
N/A,-3.435000,-79.978000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-0.248000,-79.214000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-0.910000,-89.616000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-2.261000,-79.689000
N/A,0.000000,0.000000
N/A,-0.987000,-77.819000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-51.686000,-57.777000
N/A,-27.371000,-56.854000
N/A,-23.442000,-57.427000
N/A,0.000000,0.000000
N/A,-22.360000,-60.054000
N/A,0.000000,0.000000
N/A,-25.407000,-54.619000
N/A,0.000000,0.000000
N/A,-22.045000,-60.622000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-26.881000,-58.318000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,9.045000,-73.975000
N/A,0.000000,0.000000
N/A,4.276000,-74.797000
N/A,4.758000,-75.956000
N/A,4.812000,-74.065000
N/A,7.812000,-76.716000
N/A,11.232000,-72.490000
N/A,12.221000,-71.985000
N/A,1.858000,-76.086000
N/A,5.213000,-74.884000
N/A,5.319000,-72.384000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-15.719000,-63.092000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-16.990000,-65.141000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-17.594000,-69.434000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-17.963000,-67.076000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-13.264000,-64.605000
N/A,-18.328000,-59.766000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-14.306000,-67.354000
N/A,-13.762000,-65.435000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,0.000000,0.000000
N/A,-16.384000,-60.963000
